2012-01-01,0.0909925024904315
2012-01-02,0.07941854978241494
2012-01-03,0.015676610915954493
2012-01-04,0.04063990982016463
2012-01-05,0.14992397630157817
2012-01-06,0.14506108110942173
2012-01-07,0.15095947150422065
2012-01-08,0.21972159597336552
2012-01-09,0.22796623499187335
2012-01-10,0.3001101032873696
2012-01-11,0.06964032926125938
2012-01-12,0.19770749226655487
2012-01-13,0.07591883814816758
2012-01-14,0.1094020342893095
2012-01-15,0.12306008493682169
2012-01-16,0.2021378388297594
2012-01-17,0.38148822943427885
2012-01-18,0.5236525454831438
2012-01-19,0.5580008388821895
2012-01-20,0.047953913909715304
2012-01-21,0.01677109002254496
2012-01-22,0.07040056624547791
2012-01-23,0.25030147328684527
2012-01-24,0.021797829392334718
2012-01-25,0.08470743983641799
2012-01-26,0.13670502805012325
2012-01-27,0.0906648141351649
2012-01-28,0.11524144078016046
2012-01-29,0.053033083416347715
2012-01-30,0.1530894458134536
2012-01-31,0.0900094374246317
2012-02-01,0.021083468777853512
2012-02-02,0.035449326272741576
2012-02-03,0.08667356996801762
2012-02-04,0.0481767419912966
2012-02-05,0.1713351334346983
2012-02-06,0.09590782781943062
2012-02-07,0.01163949037906989
2012-02-08,0.016115713312011747
2012-02-09,0.05794840874534683
2012-02-10,0.03369947045561789
2012-02-11,0.11687988255649348
2012-02-12,0.13566297908037542
2012-02-13,0.27433413726209827
2012-02-14,0.12796230273161016
2012-02-15,0.1389988465369895
2012-02-16,0.014254443454097418
2012-02-17,0.014700099617260003
2012-02-18,0.04396922350967337
2012-02-19,0.08569705866932313
2012-02-20,0.18798825564934726
2012-02-21,0.15270932732134435
2012-02-22,0.20939941278246738
2012-02-23,0.030750275258218426
2012-02-24,0.11807922193676929
2012-02-25,0.028790698893724112
2012-02-26,0.07772112410213391
2012-02-27,0.25226760341844495
2012-02-28,0.2646673307817334
2012-02-29,0.2968135584333875
2012-03-01,0.32523724636921303
2012-03-02,0.15538326430031985
2012-03-03,0.11830860378545591
2012-03-04,0.16898233104388405
2012-03-05,0.2131088449640854
2012-03-06,0.0251795732186861
2012-03-07,0.02034289309495098
2012-03-08,0.019340166727835163
2012-03-09,0.11830205001835056
2012-03-10,0.043097572484664184
2012-03-11,0.027420961568709698
2012-03-12,0.09246710008913124
2012-03-13,0.14369789755151263
2012-03-14,0.04016148482147539
2012-03-15,0.12884050752372464
2012-03-16,0.3553255911497929
2012-03-17,0.25275913595134486
2012-03-18,0.05166989985843863
2012-03-19,0.12971215854873383
2012-03-20,0.17395008650972582
2012-03-21,0.36892465789335716
2012-03-22,0.2025179573218686
2012-03-23,0.03687149373459865
2012-03-24,0.021745399255492064
2012-03-25,0.054022702249252874
2012-03-26,0.20650264772191057
2012-03-27,0.14063728831332253
2012-03-28,0.05691291354270435
2012-03-29,0.05712918785718031
2012-03-30,0.018350547894930007
2012-03-31,0.031025533476642376
2012-04-01,0.07045299638232055
2012-04-02,0.05073926492948147
2012-04-03,0.024576626644995547
2012-04-04,0.01813427358045405
2012-04-05,0.017531327006763492
2012-04-06,0.03528548209510827
2012-04-07,0.1010394274629057
2012-04-08,0.06182823887170346
2012-04-09,0.15860771771614326
2012-04-10,0.0773934357468673
2012-04-11,0.02196167356996802
2012-04-12,0.03889005400304095
2012-04-13,0.06739894091123579
2012-04-14,0.07504718712315839
2012-04-15,0.09263094426676455
2012-04-16,0.039604414617522156
2012-04-17,0.15669401772138628
2012-04-18,0.20011272479421174
2012-04-19,0.14784643212918788
2012-04-20,0.18564200702563838
2012-04-21,0.2163332983799088
2012-04-22,0.21928249357730828
2012-04-23,0.32321868610077076
2012-04-24,0.11671603837886017
2012-04-25,0.02365254548314371
2012-04-26,0.09792638808787292
2012-04-27,0.09154957269438475
2012-04-28,0.14959628794631155
2012-04-29,0.2271470141037068
2012-04-30,0.23271771614323916
2012-05-01,0.22709458396686416
2012-05-02,0.12818513081319144
2012-05-03,0.0880957374298747
2012-05-04,0.14882294342788238
2012-05-05,0.12337466575787764
2012-05-06,0.1348437581922089
2012-05-07,0.11136816442090916
2012-05-08,0.10612515073664344
2012-05-09,0.14517249515021236
2012-05-10,0.23402846956430562
2012-05-11,0.1969472552823363
2012-05-12,0.13332328422377182
2012-05-13,0.1736223981544592
2012-05-14,0.05418654642688618
2012-05-15,0.04052849577937399
2012-05-16,0.033371782100351285
2012-05-17,0.06964032926125938
2012-05-18,0.12321737534734967
2012-05-19,0.1994507943165732
2012-05-20,0.1681303413201909
2012-05-21,0.18302050018350552
2012-05-22,0.11412730037225399
2012-05-23,0.03506265401352698
2012-05-24,0.045325853300477115
2012-05-25,0.06849342001782625
2012-05-26,0.09940098568657266
2012-05-27,0.14981256226078754
2012-05-28,0.16269726838987053
2012-05-29,0.08433387511141405
2012-05-30,0.01709877837781157
2012-05-31,0.08143711005085724
2012-06-01,0.10174723431028157
2012-06-02,0.16286111256750382
2012-06-03,0.2119095055838096
2012-06-04,0.14451711843967915
2012-06-05,0.08138467991401459
2012-06-06,0.18328920463482412
2012-06-07,0.07919572170083364
2012-06-08,0.09558013946416402
2012-06-09,0.14162035337912235
2012-06-10,0.012347297226445763
2012-06-11,0.035396896135898914
2012-06-12,0.022885754731819852
2012-06-13,0.08820715147066535
2012-06-14,0.009122843810622347
2012-06-15,0.010381167094846119
2012-06-16,0.02917081738583338
2012-06-17,0.099407539453678
2012-06-18,0.23348450689456302
2012-06-19,0.2358831856551146
2012-06-20,0.22829392334713997
2012-06-21,0.2332944476485084
2012-06-22,0.13528286058826616
2012-06-23,0.21660855659833275
2012-06-24,0.20544749121795208
2012-06-25,0.11464504797357522
2012-06-26,0.13937896502909874
2012-06-27,0.08580847271011377
2012-06-28,0.14976013212394487
2012-06-29,0.10559429560111153
2012-06-30,0.08684396791275625
2012-07-01,0.17882608923609294
2012-07-02,0.0417343889267551
2012-07-03,0.04403476118072669
2012-07-04,0.1089957007287789
2012-07-05,0.12119226131180205
2012-07-06,0.16062627798458556
2012-07-07,0.20814108949824361
2012-07-08,0.18345304881245744
2012-07-09,0.12037304042363552
2012-07-10,0.05603470875058984
2012-07-11,0.08040161484821476
2012-07-12,0.026523095475279194
2012-07-13,0.02987862423320925
2012-07-14,0.03867377968856499
2012-07-15,0.04970376972683899
